customer_id,customer_name,street_address,city,zipcode,county,region,viewing_frequency,Total_No_of_Shows,total_view_duration,total_no_of_shows,churn
32618,42076,48283,4143,91730,822,4,0,14.467085191269655,,,0
30861,976,28524,4831,59870,773,4,0,14.467085191269655,,,1
37061,74,43714,1797,21701,340,0,0,14.467085191269655,,,0
13694,43548,11490,4993,32162,914,2,80,13.0,3661.0,13.0,0
13961,39688,29907,3498,12550,679,0,116,14.0,5183.0,14.0,0
43637,5338,16866,2057,48236,1003,1,0,14.467085191269655,,,0
7480,21420,8753,2586,2364,735,0,0,14.467085191269655,,,0
1891,5066,11168,1290,80228,467,3,178,18.0,8216.0,18.0,1
42801,43418,34258,4764,21219,48,0,0,14.467085191269655,,,1
34571,13255,41345,2831,94551,8,4,0,14.467085191269655,,,1
17381,35259,43010,4596,44054,546,1,104,13.0,5566.0,13.0,0
4892,28605,3228,2731,66049,285,1,113,10.0,5120.0,10.0,0
39003,30669,18073,647,32110,329,2,0,14.467085191269655,,,0
15322,260,8011,117,92801,679,4,223,21.0,10470.0,21.0,1
3809,49275,6959,1823,21532,14,0,158,20.0,6172.0,20.0,1
13842,32764,35053,4220,23225,785,0,1,1.0,0.0,1.0,1
6412,27991,24308,4790,65807,382,1,0,14.467085191269655,,,1
43982,33330,25448,2404,46222,570,1,0,14.467085191269655,,,0
42964,37119,20743,4695,95476,875,4,0,14.467085191269655,,,0
28908,28245,1104,3531,20181,756,0,0,14.467085191269655,,,0
18120,43348,19389,419,35244,467,2,124,11.0,6116.0,11.0,0
22199,33352,29943,1747,80528,519,3,129,15.0,5024.0,15.0,0
6771,40995,32841,2461,53549,467,1,0,14.467085191269655,,,0
21592,45217,12918,2758,28748,127,2,78,11.0,3694.0,11.0,0
21939,43115,40818,1890,98332,723,4,128,17.0,5963.0,17.0,0
27134,5577,23953,3127,60164,221,1,0,14.467085191269655,,,1
49099,22462,41746,1300,92240,792,4,0,14.467085191269655,,,0
33569,3025,33863,5258,27587,983,2,0,14.467085191269655,,,0
44577,39170,3811,1922,85304,568,3,0,14.467085191269655,,,0
40811,6891,36209,3697,54650,504,1,0,14.467085191269655,,,1
10385,38728,38571,4877,23437,909,0,0,14.467085191269655,,,0
45697,14873,29001,2368,11746,910,0,0,14.467085191269655,,,0
38764,1137,8447,4053,34953,892,2,0,14.467085191269655,,,1
14358,10528,26045,28,29803,4,2,131,14.0,5523.0,14.0,0
22884,29961,1594,4482,90403,548,4,101,13.0,5106.0,13.0,0
31728,12632,11098,5419,33417,695,2,0,14.467085191269655,,,0
34630,22277,8310,4780,77381,620,3,0,14.467085191269655,,,0
34126,40692,13590,1998,98252,870,4,0,14.467085191269655,,,0
42226,25476,17220,5038,43609,551,1,0,14.467085191269655,,,0
19661,15283,32541,2624,91942,823,4,173,23.0,7908.0,23.0,1
45573,8271,1215,1879,78628,1027,3,0,14.467085191269655,,,0
8887,12363,6264,3425,11767,910,0,0,14.467085191269655,,,0
4325,31948,40285,2978,84046,242,3,2,1.0,54.0,1.0,1
28607,45301,40754,165,22207,29,0,0,14.467085191269655,,,0
33367,14395,16500,1452,2914,757,0,0,14.467085191269655,,,0
4671,42422,18874,3852,77506,410,3,98,12.0,4825.0,12.0,1
23473,45333,25920,3934,85027,568,3,134,14.0,7055.0,14.0,0
966,29498,8008,4458,94901,569,4,66,8.0,2286.0,8.0,0
35304,26246,34981,5419,33417,695,2,0,14.467085191269655,,,0
18825,11730,27970,1922,91203,548,4,82,10.0,3492.0,10.0,1
31390,24193,7618,2339,77055,410,3,0,14.467085191269655,,,0
46935,3838,42403,4346,75089,245,3,0,14.467085191269655,,,1
932,258,48743,1891,85234,568,3,210,27.0,9030.0,27.0,0
46299,47832,22696,2816,4250,22,0,0,14.467085191269655,,,0
6713,38917,31906,4829,54481,740,1,0,14.467085191269655,,,0
2979,3406,34361,4440,92109,823,4,231,25.0,10265.0,25.0,0
4902,40628,43186,3537,23505,656,0,108,14.0,5636.0,14.0,0
40034,5984,23907,1591,92026,823,4,0,14.467085191269655,,,0
47240,22202,43893,3184,84047,819,3,0,14.467085191269655,,,0
43734,21692,26153,2598,34744,684,2,0,14.467085191269655,,,0
25715,5521,27801,1468,44095,511,1,0,14.467085191269655,,,0
29547,10272,49438,1825,81521,595,3,0,14.467085191269655,,,0
8138,23234,21057,757,93923,618,4,0,14.467085191269655,,,0
5231,37681,30458,773,23314,461,0,0,14.467085191269655,,,1
15243,48665,29583,1225,94506,220,4,163,14.0,7340.0,14.0,0
1392,40203,20550,4926,77480,107,3,110,13.0,4737.0,13.0,1
756,18515,40434,3340,8054,131,0,12,2.0,560.0,2.0,1
21603,4364,35728,2252,8844,873,0,108,14.0,4724.0,14.0,0
23432,10783,4144,1646,2721,111,0,18,3.0,944.0,3.0,1
9846,7025,10929,5074,49686,376,1,0,14.467085191269655,,,0
32909,18280,18409,1812,93711,344,4,0,14.467085191269655,,,0
35820,3311,17711,3037,32569,669,2,0,14.467085191269655,,,1
38098,1524,35358,5362,27591,983,2,0,14.467085191269655,,,0
19717,4314,31282,1771,76119,928,3,126,14.0,6526.0,14.0,0
36258,29631,17588,4117,33980,173,2,0,14.467085191269655,,,1
5391,19678,3278,5647,48197,998,1,0,14.467085191269655,,,1
25992,12858,5696,2130,4079,237,0,0,14.467085191269655,,,0
25177,40018,31427,2618,78945,326,3,0,14.467085191269655,,,1
43666,24316,31707,172,54410,1035,1,0,14.467085191269655,,,1
38316,2259,38204,2339,77041,410,3,0,14.467085191269655,,,0
25023,24073,2502,2878,22079,318,0,0,14.467085191269655,,,0
43546,3730,31027,4447,95118,836,4,0,14.467085191269655,,,1
11296,42158,16230,5336,75165,308,3,0,14.467085191269655,,,0
14214,22299,44827,3987,75025,211,3,176,15.0,7016.0,15.0,0
44478,511,30023,3165,45342,620,1,0,14.467085191269655,,,0
20787,49720,3416,4019,33062,119,2,119,14.0,5754.0,14.0,0
28483,34824,46825,526,33472,695,2,0,14.467085191269655,,,0
47968,22649,42813,146,54915,690,1,0,14.467085191269655,,,0
24151,44761,14304,5629,98908,1044,4,0,14.467085191269655,,,0
16023,5762,48626,2719,20723,441,0,134,14.0,5231.0,14.0,0
14834,16022,2924,709,13316,675,0,157,14.0,7262.0,14.0,0
18353,39601,35571,4211,92376,822,4,117,14.0,4333.0,14.0,0
16588,20244,9788,4443,94109,824,4,95,12.0,4834.0,12.0,1
29091,21784,4855,3853,93446,828,4,0,14.467085191269655,,,0
10156,24234,45240,2881,90003,548,4,0,14.467085191269655,,,1
28253,20984,19995,1624,93221,951,4,0,14.467085191269655,,,1
48079,46247,8969,2339,77029,410,3,0,14.467085191269655,,,0
16254,30479,25835,4546,98117,491,4,116,12.0,3971.0,12.0,1
34748,11193,10322,5008,91362,971,4,0,14.467085191269655,,,1
37434,8691,45380,1304,48213,1003,1,0,14.467085191269655,,,0
43525,40978,15252,4340,78664,1027,3,0,14.467085191269655,,,0
6320,36337,34454,3995,94523,220,4,0,14.467085191269655,,,0
26121,28484,42533,2404,46254,570,1,0,14.467085191269655,,,0
38030,25937,26408,3131,38118,860,2,0,14.467085191269655,,,0
32352,43551,16684,3972,15215,16,0,0,14.467085191269655,,,0
40841,47193,15329,3152,54452,539,1,0,14.467085191269655,,,0
1584,48255,21895,4259,92507,792,4,22,4.0,618.0,4.0,0
29878,49352,19498,1881,20876,620,0,0,14.467085191269655,,,1
39396,15415,23622,33,44312,912,1,0,14.467085191269655,,,1
19836,48957,13864,4670,30078,391,2,53,9.0,2450.0,9.0,1
36789,35824,27887,3935,43147,319,1,0,14.467085191269655,,,0
34602,7945,48115,2950,84044,819,3,0,14.467085191269655,,,1
43315,13542,3080,737,48014,884,1,0,14.467085191269655,,,0
42123,13041,10505,3435,28560,231,2,0,14.467085191269655,,,0
35415,42636,3987,1835,32601,6,2,0,14.467085191269655,,,0
26792,21318,23751,3160,8840,598,0,0,14.467085191269655,,,0
33507,48072,25445,3912,32348,929,2,0,14.467085191269655,,,1
1072,26072,34323,2098,46742,904,1,196,19.0,9586.0,19.0,1
48548,32739,15394,2339,77043,410,3,0,14.467085191269655,,,0
49033,18733,47953,1393,27704,293,2,0,14.467085191269655,,,0
2630,40715,9517,2552,93630,344,4,164,18.0,6502.0,18.0,1
4012,13576,33578,4176,55066,370,1,127,14.0,6302.0,14.0,0
41784,9428,40536,5404,91307,548,4,0,14.467085191269655,,,0
39843,47745,25174,4306,13440,675,0,0,14.467085191269655,,,0
27033,20226,2358,2878,22079,318,0,0,14.467085191269655,,,1
35301,13959,37280,2404,46216,570,1,0,14.467085191269655,,,0
27334,31169,46856,564,6607,319,0,0,14.467085191269655,,,0
29179,5064,35712,1056,43204,339,1,0,14.467085191269655,,,0
48546,46091,42794,2180,63042,891,1,0,14.467085191269655,,,0
7388,35904,26880,968,19938,488,0,0,14.467085191269655,,,1
4159,47094,2256,4417,33701,727,2,81,16.0,3392.0,16.0,1
15304,4988,14624,503,80302,101,3,257,29.0,11687.0,29.0,0
450,37673,3064,5394,2817,488,0,227,28.0,10210.0,28.0,1
32515,27454,3556,526,33426,695,2,0,14.467085191269655,,,1
33074,21858,21599,4484,95405,875,4,0,14.467085191269655,,,1
11610,34181,37912,3853,93446,828,4,0,14.467085191269655,,,0
4289,7620,18241,2006,76051,928,3,245,19.0,10824.0,19.0,1
12227,14293,25658,874,28210,591,2,96,10.0,3464.0,10.0,1
1228,31342,5218,3178,45042,134,1,240,27.0,10223.0,27.0,0
8715,19531,5226,2234,8829,448,0,0,14.467085191269655,,,1
16951,23837,33092,2694,93535,548,4,85,9.0,3871.0,9.0,1
49734,36801,11650,152,95521,446,4,0,14.467085191269655,,,0
35424,34414,48744,1974,32440,463,2,0,14.467085191269655,,,0
8324,11204,10516,2174,67601,308,1,0,14.467085191269655,,,1
44820,29360,7772,3934,85022,568,3,0,14.467085191269655,,,0
29269,34559,5595,1503,92243,454,4,0,14.467085191269655,,,0
5844,14298,4264,178,80005,467,3,0,14.467085191269655,,,0
37516,31941,18993,2881,90023,548,4,0,14.467085191269655,,,0
31701,17675,49027,857,85226,568,3,0,14.467085191269655,,,0
5306,44844,7671,5585,22193,756,0,0,14.467085191269655,,,0
8641,43304,40249,4327,95747,733,4,0,14.467085191269655,,,1
20512,12306,14656,4687,52333,471,1,142,14.0,7021.0,14.0,0
19322,16017,12814,5048,8755,664,0,103,13.0,4650.0,13.0,1
841,4223,26541,4440,92113,823,4,22,3.0,1164.0,3.0,1
6209,35454,25226,1230,33837,736,2,0,14.467085191269655,,,0
19895,26963,11653,2884,93402,828,4,231,29.0,10911.0,29.0,0
4697,13080,8465,5183,91401,548,4,133,14.0,5415.0,14.0,0
10088,37340,1581,4778,22551,881,0,0,14.467085191269655,,,0
32038,26436,11719,2883,87031,965,3,0,14.467085191269655,,,0
27519,35144,29480,1951,80401,467,3,0,14.467085191269655,,,1
27113,16990,2567,4440,92124,823,4,0,14.467085191269655,,,0
34309,42972,29621,2292,33024,119,2,0,14.467085191269655,,,1
17547,24224,48140,244,93307,489,4,10,1.0,586.0,1.0,1
3755,34450,1932,2082,21740,996,0,106,14.0,4949.0,14.0,0
26100,39050,6495,5514,47393,1003,1,0,14.467085191269655,,,0
28996,40046,20674,1715,29505,331,2,0,14.467085191269655,,,0
17659,9143,20012,2694,93536,548,4,115,14.0,5519.0,14.0,1
22718,40045,34650,1014,32926,108,2,105,14.0,4174.0,14.0,0
20905,8606,40292,4440,92119,823,4,132,17.0,5999.0,17.0,1
21665,17479,41227,816,84721,459,3,104,13.0,5135.0,13.0,0
22231,30814,9416,1056,43212,339,1,9,2.0,426.0,2.0,1
42337,40375,22731,3799,92264,792,4,0,14.467085191269655,,,0
14797,7491,12982,2277,11741,910,0,23,2.0,1347.0,2.0,1
41165,41419,22038,2531,8824,598,0,0,14.467085191269655,,,0
48146,36313,14539,5299,44483,949,1,0,14.467085191269655,,,0
24225,317,46531,2881,90046,548,4,0,14.467085191269655,,,1
45508,44572,47954,5530,90744,548,4,0,14.467085191269655,,,0
35751,29239,13109,4220,77469,336,3,0,14.467085191269655,,,0
7401,20587,42411,46,87114,80,3,0,14.467085191269655,,,1
26529,46623,31332,1671,98023,491,4,0,14.467085191269655,,,0
34635,48394,21930,2788,27298,769,2,0,14.467085191269655,,,1
25622,405,34558,4408,63129,891,1,0,14.467085191269655,,,1
25295,10764,30496,1066,28027,136,2,0,14.467085191269655,,,0
38649,4148,48060,1771,76126,928,3,0,14.467085191269655,,,1
32302,11203,46567,3098,43756,624,1,0,14.467085191269655,,,0
48352,44413,20860,5222,22180,318,0,0,14.467085191269655,,,0
34177,27588,7184,3103,75069,211,3,0,14.467085191269655,,,0
39148,20562,2557,1877,13071,165,0,0,14.467085191269655,,,0
48009,40226,6433,1687,84631,601,3,0,14.467085191269655,,,0
19735,47919,39305,2173,20169,756,0,139,12.0,6521.0,12.0,1
491,44923,46551,2881,90048,548,4,93,9.0,3735.0,9.0,1
1630,3304,19222,4642,93063,971,4,108,14.0,5490.0,14.0,0
1200,15469,37777,5098,85746,725,3,166,19.0,8069.0,19.0,1
15918,49332,22498,3114,20659,894,0,124,14.0,6237.0,14.0,0
23142,9000,557,1238,32118,978,2,162,23.0,7780.0,23.0,0
29501,44809,3781,4063,97202,629,4,0,14.467085191269655,,,1
2448,9436,46813,1290,80232,467,3,156,24.0,6862.0,24.0,1
29141,41999,46948,3934,85044,568,3,0,14.467085191269655,,,0
42593,20277,8066,4995,92274,454,4,0,14.467085191269655,,,0
5313,44483,30207,4766,29302,877,2,0,14.467085191269655,,,0
13133,41731,24229,2339,77026,410,3,119,15.0,5069.0,15.0,0
29745,36543,38001,2881,90042,548,4,0,14.467085191269655,,,0
41624,3279,30605,1439,43920,216,1,0,14.467085191269655,,,0
49197,31866,29682,2513,77449,410,3,0,14.467085191269655,,,0
13066,44009,16377,165,22204,29,0,130,24.0,5173.0,24.0,1
26735,43643,1593,3800,93551,548,4,0,14.467085191269655,,,0
23277,1230,46920,5319,13165,853,0,100,14.0,4175.0,14.0,0
9957,8798,15387,4493,95070,836,4,0,14.467085191269655,,,1
14551,30062,22543,3858,7503,704,0,42,6.0,2226.0,6.0,0
27462,3824,40622,4790,22152,318,0,0,14.467085191269655,,,0
9859,38609,27179,119,46016,560,1,0,14.467085191269655,,,0
46201,33439,10192,1304,48227,1003,1,0,14.467085191269655,,,0
22465,34966,13718,2853,43140,560,1,142,13.0,7161.0,13.0,1
21541,14129,48548,125,14006,315,0,232,29.0,10344.0,29.0,0
8292,592,27690,4882,20746,755,0,0,14.467085191269655,,,0
11067,28925,43127,1056,43212,339,1,0,14.467085191269655,,,0
36963,39359,33647,1798,44627,1003,1,0,14.467085191269655,,,1
43268,44987,3732,4780,77381,620,3,0,14.467085191269655,,,0
46099,12581,7212,2039,27408,389,2,0,14.467085191269655,,,1
15808,40602,45943,1769,46818,17,1,89,14.0,4638.0,14.0,0
38102,6354,3167,2339,77029,410,3,0,14.467085191269655,,,0
16734,40762,21893,2762,93245,495,4,259,29.0,11375.0,29.0,0
34071,18882,43068,2339,77090,410,3,0,14.467085191269655,,,0
12548,43290,45079,2281,1521,395,0,13,2.0,395.0,2.0,1
15270,14090,15612,2801,68521,515,1,65,8.0,3470.0,8.0,0
37890,38254,42514,2757,33972,526,2,0,14.467085191269655,,,0
5408,38809,38179,2707,48917,299,1,0,14.467085191269655,,,1
42021,33766,16600,4977,20748,755,0,0,14.467085191269655,,,1
22787,12006,47699,1257,33441,119,2,245,29.0,11087.0,29.0,0
16116,49602,1608,2711,33770,727,2,89,14.0,3484.0,14.0,0
14817,29000,24772,2084,33844,736,2,215,29.0,9193.0,29.0,0
32989,7405,40018,2339,77036,410,3,0,14.467085191269655,,,0
38840,45197,47514,2339,77088,410,3,0,14.467085191269655,,,0
11728,22134,15946,5461,60189,291,1,0,14.467085191269655,,,0
39704,38829,1814,5540,27983,82,2,0,14.467085191269655,,,1
32823,17772,39773,2944,53705,246,1,0,14.467085191269655,,,1
3845,12323,38472,3224,55428,422,1,137,14.0,6316.0,14.0,0
3112,1841,46148,393,20817,620,0,230,29.0,10515.0,29.0,0
46609,19595,43352,2881,90029,548,4,0,14.467085191269655,,,0
29411,10853,1779,2439,14850,943,0,0,14.467085191269655,,,0
49050,14034,36601,2390,92549,792,4,0,14.467085191269655,,,0
21117,39795,1015,2339,77036,410,3,2,1.0,59.0,1.0,1
38326,34571,33042,5056,66610,859,1,0,14.467085191269655,,,0
29758,40618,42480,4063,97206,629,4,0,14.467085191269655,,,1
32464,15551,9622,5164,94591,872,4,0,14.467085191269655,,,0
24696,23198,5007,4433,84106,819,3,0,14.467085191269655,,,0
25843,44308,18255,2777,19958,916,0,0,14.467085191269655,,,1
19964,25150,9010,5314,6705,643,0,194,22.0,9479.0,22.0,1
41054,48174,10547,2192,59601,534,4,0,14.467085191269655,,,0
48341,20152,14776,3478,54017,885,1,0,14.467085191269655,,,0
18006,24690,1548,4719,90280,548,4,84,14.0,3497.0,14.0,0
11070,7397,28080,3856,11772,910,0,0,14.467085191269655,,,1
47026,6969,26640,5098,85716,725,3,0,14.467085191269655,,,0
47038,9670,20924,1066,28027,136,2,0,14.467085191269655,,,0
14158,15352,49238,2630,91746,548,4,154,15.0,7054.0,15.0,0
44854,36477,10353,775,7008,598,0,0,14.467085191269655,,,0
41617,28154,801,4988,77590,351,3,0,14.467085191269655,,,0
22626,27520,1185,3027,28753,560,2,150,14.0,7615.0,14.0,0
36889,1618,41643,167,66712,232,1,0,14.467085191269655,,,0
43439,5839,32671,3619,48377,663,1,0,14.467085191269655,,,0
49915,10283,39553,3237,77489,336,3,0,14.467085191269655,,,0
23138,27677,7956,2731,66044,285,1,35,3.0,1340.0,3.0,1
21469,7430,23559,2327,14845,178,0,90,13.0,3558.0,13.0,0
22273,39738,37503,4220,23225,785,0,118,13.0,5635.0,13.0,0
35220,26300,18949,2989,8051,367,0,0,14.467085191269655,,,0
49490,14832,47844,103,79106,745,3,0,14.467085191269655,,,0
36581,40245,15997,4857,93267,951,4,0,14.467085191269655,,,0
3381,34940,31171,5290,12590,294,0,186,18.0,9252.0,18.0,1
19547,34289,3872,4269,48307,663,1,43,7.0,1865.0,7.0,0
23052,163,41218,4440,92124,823,4,135,12.0,5735.0,12.0,1
42810,40430,41065,4443,94121,824,4,0,14.467085191269655,,,0
33839,36255,1883,907,60628,221,1,0,14.467085191269655,,,0
18455,18474,30272,4479,87507,838,3,92,14.0,3756.0,14.0,1
39875,31878,17914,2926,32444,60,2,0,14.467085191269655,,,0
16866,18095,18113,4018,32181,760,2,78,6.0,3859.0,6.0,1
49453,29195,22058,420,85603,204,3,0,14.467085191269655,,,0
54,44342,22139,2945,48071,663,1,189,20.0,8204.0,20.0,1
32259,45239,3408,230,23009,493,0,0,14.467085191269655,,,0
5653,41874,38744,165,76016,928,3,0,14.467085191269655,,,0
16766,5996,48543,4993,32162,914,2,117,14.0,5479.0,14.0,0
42013,14339,1744,5381,29170,535,2,0,14.467085191269655,,,0
3671,46908,12749,4760,98387,723,4,122,18.0,5563.0,18.0,1
36457,45314,1023,1906,23060,423,0,0,14.467085191269655,,,0
10179,43875,32538,1231,28036,591,2,0,14.467085191269655,,,1
270,49857,34023,2716,88012,281,3,49,4.0,2470.0,4.0,1
7283,266,10485,1177,22932,10,0,0,14.467085191269655,,,0
29248,4143,24535,562,8723,664,0,0,14.467085191269655,,,0
33941,32220,13059,4481,93458,835,4,0,14.467085191269655,,,0
11796,12130,5066,950,91711,548,4,0,14.467085191269655,,,0
39801,14018,13901,5290,12590,294,0,0,14.467085191269655,,,0
35242,47431,36502,3852,77503,410,3,0,14.467085191269655,,,1
32885,45416,32731,2920,24502,555,0,0,14.467085191269655,,,0
12483,28953,14087,725,28715,127,2,204,29.0,8627.0,29.0,0
8387,33379,34809,4404,32259,888,2,0,14.467085191269655,,,0
22461,33120,6813,5585,22192,756,0,75,14.0,3650.0,14.0,0
23732,38812,33137,981,44118,241,1,133,13.0,5536.0,13.0,0
41715,23858,41501,2829,80125,285,3,0,14.467085191269655,,,0
22746,20160,9715,5340,17268,339,0,76,11.0,3153.0,11.0,1
11151,42021,31055,4484,95403,875,4,0,14.467085191269655,,,1
19592,15761,7469,4063,97222,191,4,80,9.0,4255.0,9.0,1
41889,28016,25161,5509,8260,149,0,0,14.467085191269655,,,0
27392,47623,20566,1879,19947,916,0,0,14.467085191269655,,,1
19557,44136,42662,3221,76067,696,3,141,19.0,6357.0,19.0,0
13781,9698,37,3926,92371,822,4,119,11.0,4955.0,11.0,0
7657,44327,29594,2508,64130,463,1,0,14.467085191269655,,,1
9246,18894,43975,199,30328,346,2,0,14.467085191269655,,,0
27300,34811,11753,1788,11010,635,0,0,14.467085191269655,,,0
34853,25133,17535,3768,93036,971,4,0,14.467085191269655,,,1
49886,46973,20570,184,28806,127,2,0,14.467085191269655,,,0
8740,47984,24748,244,93309,489,4,0,14.467085191269655,,,0
3773,24493,45108,3517,14305,653,0,143,14.0,7003.0,14.0,0
1452,16201,28517,3660,92056,823,4,194,23.0,9096.0,23.0,1
8215,33201,31114,2251,97124,996,4,0,14.467085191269655,,,0
5950,29005,1590,5502,67213,851,1,0,14.467085191269655,,,1
43708,40428,2709,1664,23901,753,0,0,14.467085191269655,,,0
843,4254,35637,817,78612,57,3,125,13.0,6283.0,13.0,0
12815,49773,13787,3236,59808,607,4,14,3.0,599.0,3.0,1
33887,7638,25038,2356,77396,410,3,0,14.467085191269655,,,1
10425,29282,19922,3162,33167,597,2,0,14.467085191269655,,,1
24572,45680,21500,2757,33971,526,2,0,14.467085191269655,,,1
45049,39842,43415,575,2135,910,0,0,14.467085191269655,,,0
11663,48723,18766,4053,34953,892,2,0,14.467085191269655,,,1
5338,20784,45978,4440,92126,823,4,0,14.467085191269655,,,0
17193,22140,39389,4303,67954,627,1,227,27.0,10241.0,27.0,0
35473,37616,29032,5237,23452,977,0,0,14.467085191269655,,,0
28336,1713,40704,3511,23607,650,0,0,14.467085191269655,,,0
46355,5077,33839,2881,90043,548,4,0,14.467085191269655,,,0
45497,22038,29208,1771,76133,928,3,0,14.467085191269655,,,0
30226,41607,2624,1378,21222,48,0,0,14.467085191269655,,,0
49125,32844,4561,2581,11754,910,0,0,14.467085191269655,,,0
1824,38060,10626,1304,48238,1003,1,90,10.0,4259.0,10.0,1
29818,46274,9176,4122,98373,723,4,0,14.467085191269655,,,1
40075,26461,20673,2446,32221,295,2,0,14.467085191269655,,,0
44944,37210,12672,2856,11561,635,0,0,14.467085191269655,,,0
26670,38926,37176,2638,98503,936,4,0,14.467085191269655,,,0
9904,37170,24877,2618,28551,530,2,0,14.467085191269655,,,0
20521,22411,16305,3768,93030,971,4,62,6.0,3496.0,6.0,1
35071,48831,22565,1381,34698,727,2,0,14.467085191269655,,,0
44614,26218,6178,2084,33844,736,2,0,14.467085191269655,,,0
5315,10026,47566,2829,80130,285,3,0,14.467085191269655,,,1
10284,29222,28657,2881,90032,548,4,0,14.467085191269655,,,1
8602,16043,28596,5649,92399,822,4,0,14.467085191269655,,,1
6094,15279,4635,1771,76135,928,3,0,14.467085191269655,,,0
28374,22052,37993,2094,76117,928,3,0,14.467085191269655,,,0
496,25461,31638,981,44128,241,1,142,13.0,6074.0,13.0,0
21902,39855,42645,5038,43604,551,1,250,28.0,11409.0,28.0,0
5552,49502,35957,393,20814,620,0,0,14.467085191269655,,,0
15906,24273,19920,256,21215,47,0,133,14.0,5222.0,14.0,0
45680,16165,17356,2688,46536,889,1,0,14.467085191269655,,,0
24371,17530,46193,3409,32566,839,2,0,14.467085191269655,,,0
46892,41845,31949,4877,23435,909,0,0,14.467085191269655,,,0
11590,23930,37727,4901,89433,997,4,0,14.467085191269655,,,0
273,25439,35868,3852,21122,23,0,172,25.0,7528.0,25.0,0
40291,31113,42213,3153,46410,511,1,0,14.467085191269655,,,1
23839,25939,4495,3673,73130,672,3,66,9.0,2829.0,9.0,1
33949,48922,34896,4220,23226,785,0,0,14.467085191269655,,,1
39210,46639,13842,178,80007,467,3,0,14.467085191269655,,,1
5890,40922,6607,2339,77086,410,3,0,14.467085191269655,,,0
26978,9953,27670,3034,94553,220,4,0,14.467085191269655,,,1
32634,8635,15840,4179,96003,857,4,0,14.467085191269655,,,0
44975,23681,33014,4260,84065,819,3,0,14.467085191269655,,,0
2042,39242,14487,4440,92128,823,4,82,9.0,3287.0,9.0,1
10903,43264,47259,3224,55438,422,1,0,14.467085191269655,,,1
29605,48934,45939,1304,48234,1003,1,0,14.467085191269655,,,0
7902,1438,1730,2315,75561,103,3,0,14.467085191269655,,,0
33928,15579,32370,383,3901,1050,0,0,14.467085191269655,,,1
47513,49492,10652,3481,10804,1010,0,0,14.467085191269655,,,0
23891,10560,49454,399,90210,548,4,129,14.0,5449.0,14.0,0
27793,42895,16744,5212,32960,455,2,0,14.467085191269655,,,1
48757,24219,43995,905,20815,620,0,0,14.467085191269655,,,0
11969,44375,3612,4440,92126,823,4,0,14.467085191269655,,,0
6898,34446,522,4008,2559,51,0,0,14.467085191269655,,,0
5668,15944,41470,3491,94560,8,4,0,14.467085191269655,,,0
44821,18019,23591,1393,27705,293,2,0,14.467085191269655,,,1
26267,46246,5169,5556,27106,335,2,0,14.467085191269655,,,0
39992,40748,37452,3352,10552,1010,0,0,14.467085191269655,,,0
47234,24512,32070,1807,94538,8,4,0,14.467085191269655,,,0
22072,15170,31556,1066,28025,136,2,142,14.0,7109.0,14.0,0
28225,40886,25911,1192,30041,335,2,0,14.467085191269655,,,0
18202,9963,47175,4408,63144,891,1,214,25.0,9421.0,25.0,0
49419,23941,35717,1761,34950,892,2,0,14.467085191269655,,,0
36595,26069,35318,5186,98661,193,4,0,14.467085191269655,,,0
35251,3159,8332,4879,77498,336,3,0,14.467085191269655,,,0
10440,34916,42490,5116,92277,822,4,0,14.467085191269655,,,1
1480,11802,32306,647,32110,329,2,262,29.0,11532.0,29.0,0
26346,11497,419,5290,12590,294,0,0,14.467085191269655,,,0
37405,38788,25909,5423,95691,1049,4,0,14.467085191269655,,,0
9348,2402,92,1710,48503,357,1,0,14.467085191269655,,,0
25316,40519,35768,222,6001,413,0,0,14.467085191269655,,,1
47074,922,35254,1771,76102,928,3,0,14.467085191269655,,,0
12202,37752,23115,3725,95966,135,4,117,14.0,4140.0,14.0,0
2271,49643,46796,4414,55104,767,1,254,29.0,11407.0,29.0,0
47190,18999,33136,2694,93534,548,4,0,14.467085191269655,,,0
29712,37142,29717,4738,45680,522,1,0,14.467085191269655,,,1
24311,41709,12047,3934,85020,568,3,0,14.467085191269655,,,1
44801,46975,17152,4017,91768,548,4,0,14.467085191269655,,,0
45627,6394,26502,4780,77373,410,3,0,14.467085191269655,,,0
3152,2653,3891,5105,74105,952,3,78,11.0,2678.0,11.0,0
48933,44304,721,1056,43224,339,1,0,14.467085191269655,,,0
37760,19386,39344,1649,22041,318,0,0,14.467085191269655,,,0
8428,5408,41831,3898,13132,685,0,0,14.467085191269655,,,0
13257,18075,33111,3015,52302,540,1,91,9.0,3309.0,9.0,0
13488,21896,16526,2446,28546,677,2,216,27.0,9162.0,27.0,0
18817,45352,12754,1836,20877,620,0,227,28.0,10227.0,28.0,1
30808,26413,15869,415,59105,1048,4,0,14.467085191269655,,,0
32242,7369,2506,5173,11580,635,0,0,14.467085191269655,,,0
18863,26529,23858,3795,34990,573,2,136,10.0,5446.0,10.0,0
18365,9365,31256,2893,80538,519,3,177,17.0,8684.0,17.0,1
41514,35243,40276,1249,48127,1003,1,0,14.467085191269655,,,0
45082,45828,25326,2337,70360,932,2,0,14.467085191269655,,,0
25665,42433,49764,500,28018,812,2,0,14.467085191269655,,,1
2476,26080,12906,448,61701,584,1,95,14.0,3805.0,14.0,0
